AirportCode;AirportName;CountryCode;CountryName;LocalizedCountryName;CityCode;CityName;LocalizedCityName;StateCode;StateName;Rating;IfActive
AMK;Animas Airpark;US;United States Of America;Amerika;DRO;Durango;NULL;CO;Colorado;0;1
AML;Puerto Armuellas;PA;Panama;Panama;AML;Puerto Armuellas;NULL;NULL;NULL;0;1
AMM;Queen Alia;JO;Jordan;Ürdün;AMM;Amman;NULL;NULL;NULL;610;1
AMN;Gratiot Community;US;United States Of America;Amerika;AMN;Alma;NULL;MI;Michigan;0;1
AMO;Mao;TD;Chad;Çad;AMO;Mao;NULL;NULL;NULL;0;1
AMP;Ampanihy;MG;Madagascar Island;Madagaskar Adasý;AMP;Ampanihy;NULL;NULL;NULL;0;1
AMQ;Pattimura;ID;Indonesia;Endonezya;AMQ;Ambon;NULL;NULL;NULL;0;1
AMR;Arno;MH;Marshall Islands;Marshall Adalarý;AMR;Arno;NULL;NULL;NULL;0;1
AMS;Schiphol Airport;NL;Netherlands;Hollanda;AMS;Amsterdam;NULL;NULL;NULL;1928;1
AMT;Amata;AU;Australia;Avustralya;AMT;Amata;NULL;NT;Northern Territory;0;1
AMU;Amanab;PG;Papua New Guinea;Papua Yeni Gine;AMU;Amanab;NULL;NULL;NULL;0;1
AMV;Amderma;RU;Russia;Rusya;AMV;Amderma;NULL;NULL;NULL;0;1
AMW;Ames;US;United States Of America;Amerika;AMW;Ames;NULL;IA;Iowa;0;1
AMX;Ammaroo;AU;Australia;Avustralya;AMX;Ammaroo;NULL;NT;Northern Territory;0;1
AMY;Ambatomainty;MG;Madagascar Island;Madagaskar Adasý;AMY;Ambatomainty;NULL;NULL;NULL;0;1
AMZ;Ardmore;NZ;New Zealand;Yeni Zelanda;AMZ;Ardmore;NULL;NULL;NULL;0;1
ANA;Anaheim;US;United States Of America;Amerika;ANA;Anaheim;NULL;CA;California;0;1
ANB;County;US;United States Of America;Amerika;ANB;Anniston;NULL;AL;Alabama;0;1
ANC;Anchorage Intl;US;United States Of America;Amerika;ANC;Anchorage;NULL;AK;Alaska;3;1
AND;Anderson;US;United States Of America;Amerika;AND;Anderson;NULL;SC;South Carolina;0;1
ANE;Marce;FR;France;Fransa;ANE;Angers;NULL;NULL;NULL;0;1
ANF;Cerro Moreno;CL;Chile;Þili;ANF;Antofagasta;NULL;NULL;NULL;0;1
ANG;Brie-Champniers;FR;France;Fransa;ANG;Angouleme;NULL;NULL;NULL;0;1
ANH;Anuha Island Resort;SB;Solomon Islands;Solomon Adalarý;ANH;Anuha Island Resort;NULL;NULL;NULL;0;1
ANI;Aniak;US;United States Of America;Amerika;ANI;Aniak;NULL;AK;Alaska;0;1
ANJ;Zanaga;CG;Congo Brazzaville;Kongo Cumhuriyeti;ANJ;Zanaga;NULL;NULL;NULL;0;1
ANL;Andulo;AO;Angola;Angola;ANL;Andulo;NULL;NULL;NULL;0;1
ANM;Antsirabato;MG;Madagascar Island;Madagaskar Adasý;ANM;Antalaha;NULL;NULL;NULL;0;1
ANN;Annette Island;US;United States Of America;Amerika;ANN;Annette Island;NULL;AK;Alaska;0;1
ANO;Angoche;MZ;Mozambique;Mozambik;ANO;Angoche;NULL;NULL;NULL;0;1
ANP;Lee;US;United States Of America;Amerika;ANP;Annapolis;NULL;MD;Maryland;0;1
ANQ;Tri State Steuben;US;United States Of America;Amerika;ANQ;Angola;NULL;IN;Indiana;0;1
ANR;International;BE;Belgium;Belçika;ANR;Antwerp;NULL;NULL;NULL;0;1
ANS;Andahuaylas;PE;Peru;Peru;ANS;Andahuaylas;NULL;NULL;NULL;0;1
ANT;Saint Anton;AT;Austria;Avusturya;ANT;Saint Anton;NULL;NULL;NULL;0;1
ANU;Vc Bird Intl;AG;Antigua And Barbuda;Antigua ve Barbuda;ANU;Antigua;NULL;NULL;NULL;0;1
ANV;Anvik;US;United States Of America;Amerika;ANV;Anvik;NULL;AK;Alaska;0;1
ANW;Ainsworth;US;United States Of America;Amerika;ANW;Ainsworth;NULL;NE;Nebraska;0;1
ANX;Andoya;NO;Norway;Norveç;ANX;Andenes;NULL;NULL;NULL;0;1
ANY;Anthony;US;United States Of America;Amerika;ANY;Anthony;NULL;KS;Kansas;0;1
ANZ;Angus Downs;AU;Australia;Avustralya;ANZ;Angus Downs;NULL;NT;Northern Territory;0;1
AOA;Aroa;PG;Papua New Guinea;Papua Yeni Gine;AOA;Aroa;NULL;NULL;NULL;0;1
AOB;Annanberg;PG;Papua New Guinea;Papua Yeni Gine;AOB;Annanberg;NULL;NULL;NULL;0;1
AOC;Altenburg Nobitz;DE;Germany;Almanya;AOC;Altenburg;NULL;NULL;NULL;0;1
AOD;Abou Deia;TD;Chad;Çad;AOD;Abou Deia;NULL;NULL;NULL;0;1
AOE;Anadolu;TR;Turkey;Türkiye;ESK;Eskisehir;Eskiþehir;NULL;NULL;619;1
AOG;Anshan;CN;China -Excl Hong Kong Sar-;Çin;AOG;Anshan;NULL;NULL;NULL;0;1
AOH;Allen County;US;United States Of America;Amerika;AOH;Lima;NULL;OH;Ohio;0;1
AOI;Falconara;IT;Italy;italya;AOI;Ancona;NULL;NULL;NULL;2;1
AOJ;Aomori;JP;Japan;Japonya;AOJ;Aomori;NULL;NULL;NULL;0;1
AOK;Karpathos;GR;Greece;Yunanistan;AOK;Karpathos;NULL;NULL;NULL;0;1
AOL;Paso De Los Libres;AR;Argentina;Arjantin;AOL;Paso De Los Libres;NULL;CR;Corrientes;0;1
AOM;Adam;OM;Oman;Umman;AOM;Adam;NULL;NULL;NULL;0;1
AON;Arona;PG;Papua New Guinea;Papua Yeni Gine;AON;Arona;NULL;NULL;NULL;0;1
AOO;Altoona;US;United States Of America;Amerika;AOO;Altoona;NULL;PA;Pennsylvania;0;1
AOR;Alor Setar;MY;Malaysia;Malezya;AOR;Alor Setar;NULL;NULL;NULL;0;1
AOS;Amook;US;United States Of America;Amerika;AOS;Amook;NULL;AK;Alaska;0;1
AOT;Corrado Gex Airport;IT;Italy;italya;AOT;Aosta;NULL;NULL;NULL;0;1
AOU;Attopeu;LA;Lao People's Dem Republic;Lao People's Dem Republic;AOU;Attopeu;NULL;NULL;NULL;0;1
APA;Arapahoe Co;US;United States Of America;Amerika;DEN;Denver;NULL;CO;Colorado;22;1
APB;Apolo;BO;Bolivia;Bolivya;APB;Apolo;NULL;NULL;NULL;0;1
APC;Napa County;US;United States Of America;Amerika;APC;Napa;NULL;CA;California;0;1
APE;San Juan Aposento;PE;Peru;Peru;APE;San Juan Aposento;NULL;NULL;NULL;0;1
APF;Naples;US;United States Of America;Amerika;APF;Naples;NULL;FL;Florida;0;1
APG;Phillips Aaf;US;United States Of America;Amerika;APG;Aberdeen;NULL;MD;Maryland;0;1
APH;Camp A P H;US;United States Of America;Amerika;APH;Bowling Green;NULL;VA;Virginia;0;1
API;Apiay;CO;Colombia;Kolombiya;API;Apiay;NULL;NULL;NULL;0;1
APK;Apataki;PF;French Polynesia;Fransýz Polinezyasý;APK;Apataki;NULL;NULL;NULL;0;1
APL;Nampula;MZ;Mozambique;Mozambik;APL;Nampula;NULL;NULL;NULL;1;1
APN;County Regional;US;United States Of America;Amerika;APN;Alpena;NULL;MI;Michigan;0;1
APO;Apartado;CO;Colombia;Kolombiya;APO;Apartado;NULL;NULL;NULL;0;1
APP;Asapa;PG;Papua New Guinea;Papua Yeni Gine;APP;Asapa;NULL;NULL;NULL;0;1
APQ;Arapiraca;BR;Brazil;Brezilya;APQ;Arapiraca;NULL;AL;Alagoas;0;1
APR;April River;PG;Papua New Guinea;Papua Yeni Gine;APR;April River;NULL;NULL;NULL;0;1
APS;Anapolis;BR;Brazil;Brezilya;APS;Anapolis;NULL;GO;Goias;0;1
APT;Marion County;US;United States Of America;Amerika;APT;Jasper;NULL;TN;Tennessee;0;1
APU;Apucarana;BR;Brazil;Brezilya;APU;Apucarana;NULL;PR;Parana;0;1
APV;Apple Valley;US;United States Of America;Amerika;APV;Apple Valley;NULL;CA;California;0;1
APW;Faleolo;WS;Samoa-Independent State Of;Samoa;APW;Apia;NULL;NULL;NULL;0;1
APX;Arapongas;BR;Brazil;Brezilya;APX;Arapongas;NULL;PR;Parana;0;1
APY;Alto Parnaiba;BR;Brazil;Brezilya;APY;Alto Parnaiba;NULL;MA;Maranhao;0;1
APZ;Zapala;AR;Argentina;Arjantin;APZ;Zapala;NULL;NE;Neuquen;0;1
AQA;Araraquara;BR;Brazil;Brezilya;AQA;Araraquara;NULL;SP;Sao Paulo;0;1
AQB;Quiche;GT;Guatemala;Guatemala;AQB;Quiche;NULL;NULL;NULL;0;1
AQG;Anqing;CN;China -Excl Hong Kong Sar-;Çin;AQG;Anqing;NULL;NULL;NULL;0;1
AQI;Hafar Al Batin;SA;Saudi Arabia;Suudi Arabistan;AQI;Qaisumah;NULL;NULL;NULL;0;1
AQJ;King Hussein Intl;JO;Jordan;Ürdün;AQJ;Aqaba;NULL;NULL;NULL;0;1
AQM;Ariquemes;BR;Brazil;Brezilya;AQM;Ariquemes;NULL;RO;Rondonia;0;1
AQP;Rodriguez Ballon;PE;Peru;Peru;AQP;Arequipa;NULL;NULL;NULL;0;1
AQS;Saqani;FJ;Fiji;Fiji;AQS;Saqani;NULL;NULL;NULL;0;1
AQY;Alyeska;US;United States Of America;Amerika;AQY;Alyeska;NULL;AK;Alaska;0;1
ARA;Acadiana Rgnl;US;United States Of America;Amerika;ARA;New Iberia;NULL;LA;Louisiana;0;1
ARB;Ann Arbor Mnpl;US;United States Of America;Amerika;ARB;Ann Arbor;NULL;MI;Michigan;0;1
ARC;Arctic Village;US;United States Of America;Amerika;ARC;Arctic Village;NULL;AK;Alaska;0;1
ARD;Alor Island;ID;Indonesia;Endonezya;ARD;Alor Island;NULL;NULL;NULL;0;1
ARE;Arecibo;PR;Puerto Rico;Porto Riko;ARE;Arecibo;NULL;NULL;NULL;0;1
ARF;Acaricuara;CO;Colombia;Kolombiya;ARF;Acaricuara;NULL;NULL;NULL;0;1
ARG;Walnut Ridge;US;United States Of America;Amerika;ARG;Walnut Ridge;NULL;AR;Arkansas;0;1
ARH;Talagi;RU;Russia;Rusya;ARH;Arkhangelsk;NULL;NULL;NULL;7;1
ARI;Chacalluta;CL;Chile;Þili;ARI;Arica;NULL;NULL;NULL;0;1
ARJ;Arso;ID;Indonesia;Endonezya;ARJ;Arso;NULL;NULL;NULL;0;1
ARK;Arusha;TZ;Tanzania-United Republic;Tanzanya;ARK;Arusha;NULL;NULL;NULL;0;1
ARL;Arly;BF;Burkina Faso;Burkino Faso;ARL;Arly;NULL;NULL;NULL;0;1
ARM;Armidale;AU;Australia;Avustralya;ARM;Armidale;NULL;NS;New South Wales;0;1
ARN;Arlanda;SE;Sweden;Ýsveç;STO;Stockholm;Stokholm;NULL;NULL;338;1
ARO;Arboletas;CO;Colombia;Kolombiya;ARO;Arboletas;NULL;NULL;NULL;0;1
ARP;Aragip;PG;Papua New Guinea;Papua Yeni Gine;ARP;Aragip;NULL;NULL;NULL;0;1
ARQ;Arauquita;CO;Colombia;Kolombiya;ARQ;Arauquita;NULL;NULL;NULL;0;1
ARR;Alto Rio Senguerr;AR;Argentina;Arjantin;ARR;Alto Rio Senguerr;NULL;CB;Chubut;0;1
ARS;Aragarcas;BR;Brazil;Brezilya;ARS;Aragarcas;NULL;GO;Goias;1;1
ART;Watertown;US;United States Of America;Amerika;ART;Watertown;NULL;NY;New York;0;1
ARU;Aracatuba;BR;Brazil;Brezilya;ARU;Aracatuba;NULL;SP;Sao Paulo;0;1
ARV;Noble F Lee;US;United States Of America;Amerika;ARV;Minocqua;NULL;WI;Wisconsin;0;1
ARW;Arad;RO;Romania;Romanya;ARW;Arad;NULL;NULL;NULL;0;1
ARX;Asbury Park;US;United States Of America;Amerika;ARX;Asbury Park;NULL;NJ;New Jersey;0;1
ARY;Ararat;AU;Australia;Avustralya;ARY;Ararat;NULL;VI;Victoria;0;1
ARZ;N'zeto;AO;Angola;Angola;ARZ;N'zeto;NULL;NULL;NULL;0;1
ASA;Assab International;ER;Eritrea;Eritre;ASA;Assab;NULL;NULL;NULL;0;1
ASB;Ashgabad;TM;Turkmenistan;Türkmenistan;ASB;Ashgabad;Aþkabat;NULL;NULL;820;1
ASC;Ascension;BO;Bolivia;Bolivya;ASC;Ascension;NULL;NULL;NULL;0;1
ASD;Andros Town;BS;Bahamas;Bahamalar;ASD;Andros Town;NULL;NULL;NULL;1;1
ASE;Aspen;US;United States Of America;Amerika;ASE;Aspen;NULL;CO;Colorado;0;1
ASF;Astrakhan;RU;Russia;Rusya;ASF;Astrakhan;NULL;NULL;NULL;2;1
ASG;Ashburton;NZ;New Zealand;Yeni Zelanda;ASG;Ashburton;NULL;NULL;NULL;0;1
ASH;Boire Field;US;United States Of America;Amerika;ASH;Nashua;NULL;NH;New Hampshire;0;1
ASI;Wideawake Field;SH;St. Helena Island;St. Helena Adalarý;ASI;Georgetown;NULL;NULL;NULL;0;1
ASJ;Amami O Shima;JP;Japan;Japonya;ASJ;Amami O Shima;NULL;NULL;NULL;0;1
ASK;Yamoussoukro;CI;Cote D Ivoire;Fildiþi Sahilleri;ASK;Yamoussoukro;NULL;NULL;NULL;0;1
ASL;Harrison County;US;United States Of America;Amerika;ASL;Marshall;NULL;TX;Texas;0;1
ASM;Asmara International;ER;Eritrea;Eritre;ASM;Asmara;NULL;NULL;NULL;0;1
ASN;Talladega;US;United States Of America;Amerika;ASN;Talladega;NULL;AL;Alabama;0;1
ASO;Asosa;ET;Ethiopia;Etiyopya;ASO;Asosa;NULL;NULL;NULL;0;1
ASP;Alice Springs;AU;Australia;Avustralya;ASP;Alice Springs;NULL;NT;Northern Territory;0;1
ASQ;Austin;US;United States Of America;Amerika;ASQ;Austin;NULL;NV;Nevada;0;1
ASR;Erkilet;TR;Turkey;Türkiye;ASR;Kayseri;Kayseri;NULL;NULL;16332;1
AST;Astoria;US;United States Of America;Amerika;AST;Astoria;NULL;OR;Oregon;0;1
ASU;Silvio Pettirossi;PY;Paraguay;Paraguay;ASU;Asuncion;NULL;NULL;NULL;0;1
ASV;Amboseli;KE;Kenya;Kenya;ASV;Amboseli;NULL;NULL;NULL;0;1
ASW;Daraw;EG;Egypt;Mýsýr;ASW;Aswan;NULL;NULL;NULL;1;1
ASX;Ashland;US;United States Of America;Amerika;ASX;Ashland;NULL;WI;Wisconsin;0;1
ASY;Ashley;US;United States Of America;Amerika;ASY;Ashley;NULL;ND;North Dakota;0;1
ASZ;Asirim;PG;Papua New Guinea;Papua Yeni Gine;ASZ;Asirim;NULL;NULL;NULL;0;1
ATA;Anta;PE;Peru;Peru;ATA;Anta;NULL;NULL;NULL;0;1
ATB;Atbara;SD;Sudan;Sudan;ATB;Atbara;NULL;NULL;NULL;0;1
ATC;Arthur's Town;BS;Bahamas;Bahamalar;ATC;Arthur's Town;NULL;NULL;NULL;0;1
ATD;Atoifi;SB;Solomon Islands;Solomon Adalarý;ATD;Atoifi;NULL;NULL;NULL;0;1
ATE;Antlers;US;United States Of America;Amerika;ATE;Antlers;NULL;OK;Oklahoma;0;1
ATF;Chachoan;EC;Ecuador;Ekvator;ATF;Ambato;NULL;NULL;NULL;0;1
ATG;Attock;PK;Pakistan;Pakistan;ATG;Attock;NULL;NULL;NULL;0;1
ATH;Athens Int E Venizelos;GR;Greece;Yunanistan;ATH;Athens;Atina;NULL;NULL;1531;1
ATI;Artigas;UY;Uruguay;Uruguay;ATI;Artigas;NULL;NULL;NULL;0;1
ATJ;Antsirabe;MG;Madagascar Island;Madagaskar Adasý;ATJ;Antsirabe;NULL;NULL;NULL;0;1
ATK;Atqasuk;US;United States Of America;Amerika;ATK;Atqasuk;NULL;AK;Alaska;0;1
ATL;Hartsfield Jackson;US;United States Of America;Amerika;ATL;Atlanta;NULL;GA;Georgia;63;1
ATM;Altamira;BR;Brazil;Brezilya;ATM;Altamira;NULL;PA;Para;0;1
ATN;Namatanai;PG;Papua New Guinea;Papua Yeni Gine;ATN;Namatanai;NULL;NULL;NULL;0;1
ATO;Ohio University;US;United States Of America;Amerika;ATO;Athens;NULL;OH;Ohio;0;1
ATP;Airstrip;PG;Papua New Guinea;Papua Yeni Gine;ATP;Aitape;NULL;NULL;NULL;0;1
ATQ;Raja Sansi;IN;India;Hindistan;ATQ;Amritsar;Amritsar;NULL;NULL;0;1
ATR;Mouakchott;MR;Mauritania;Moritanya;ATR;Atar;NULL;NULL;NULL;0;1
ATS;Artesia;US;United States Of America;Amerika;ATS;Artesia;NULL;NM;New Mexico;0;1
ATT;Atmautluak;US;United States Of America;Amerika;ATT;Atmautluak;NULL;AK;Alaska;0;1
ATU;Casco Cove;US;United States Of America;Amerika;ATU;Attu Island;NULL;AK;Alaska;0;1
ATV;Ati;TD;Chad;Çad;ATV;Ati;NULL;NULL;NULL;0;1
ATW;Outagamie Cty;US;United States Of America;Amerika;ATW;Appleton;NULL;WI;Wisconsin;0;1
ATX;Atbasar;KZ;Kazakhstan;Kazakistan;ATX;Atbasar;NULL;NULL;NULL;0;1
ATY;Watertown;US;United States Of America;Amerika;ATY;Watertown;NULL;SD;South Dakota;0;1
ATZ;Asyut;EG;Egypt;Mýsýr;ATZ;Asyut;NULL;NULL;NULL;0;1
AUA;Reina Beatrix;AW;Aruba;Aruba;AUA;Aruba;NULL;NULL;NULL;0;1
AUB;Itauba;BR;Brazil;Brezilya;AUB;Itauba;NULL;MT;Mato Grosso;0;1
AUC;Arauca;CO;Colombia;Kolombiya;AUC;Arauca;NULL;NULL;NULL;0;1
AUD;Augustus Downs;AU;Australia;Avustralya;AUD;Augustus Downs;NULL;QL;Queensland;0;1
AUE;Abu Rudeis;EG;Egypt;Mýsýr;AUE;Abu Rudeis;NULL;NULL;NULL;0;1
AUF;Branches;FR;France;Fransa;AUF;Auxerre;NULL;NULL;NULL;0;1
AUG;Augusta;US;United States Of America;Amerika;AUG;Augusta;NULL;ME;Maine;1;1
AUH;International;AE;United Arab Emirates;Birleþik Arap Emirlikleri;AUH;Abu Dhabi;NULL;NULL;NULL;368;1
AUI;Aua Island;PG;Papua New Guinea;Papua Yeni Gine;AUI;Aua Island;NULL;NULL;NULL;0;1
AUJ;Ambunti;PG;Papua New Guinea;Papua Yeni Gine;AUJ;Ambunti;NULL;NULL;NULL;0;1
AUK;Alakanuk;US;United States Of America;Amerika;AUK;Alakanuk;NULL;AK;Alaska;0;1
AUL;Aur Island;MH;Marshall Islands;Marshall Adalarý;AUL;Aur Island;NULL;NULL;NULL;0;1
AUM;Austin;US;United States Of America;Amerika;AUM;Austin;NULL;MN;Minnesota;0;1
AUN;Auburn;US;United States Of America;Amerika;AUN;Auburn;NULL;CA;California;0;1
AUO;Auburn Opelika;US;United States Of America;Amerika;AUO;Auburn;NULL;AL;Alabama;0;1
AUP;Agaun;PG;Papua New Guinea;Papua Yeni Gine;AUP;Agaun;NULL;NULL;NULL;0;1
AUQ;Atuona;PF;French Polynesia;Fransýz Polinezyasý;AUQ;Atuona;NULL;NULL;NULL;0;1
AUR;Aurillac;FR;France;Fransa;AUR;Aurillac;NULL;NULL;NULL;0;1
AUS;Bergstrom Intl;US;United States Of America;Amerika;AUS;Austin;NULL;TX;Texas;2;1
AUT;Atauro;ID;Indonesia;Endonezya;AUT;Atauro;NULL;NULL;NULL;0;1
AUU;Aurukun Mission;AU;Australia;Avustralya;AUU;Aurukun Mission;NULL;QL;Queensland;0;1
AUV;Aumo;PG;Papua New Guinea;Papua Yeni Gine;AUV;Aumo;NULL;NULL;NULL;0;1
AUW;Wausau Mnpl;US;United States Of America;Amerika;AUW;Wausau;NULL;WI;Wisconsin;0;1
AUX;Araguaina;BR;Brazil;Brezilya;AUX;Araguaina;NULL;TO;Tocantins;0;1
AUY;Aneityum;VU;Vanuatu;Vanuatu;AUY;Aneityum;NULL;NULL;NULL;0;1
AUZ;Aurora Mnpl;US;United States Of America;Amerika;AUZ;Aurora;NULL;IL;Illinois;0;1
AVA;An Shun;CN;China -Excl Hong Kong Sar-;Çin;AVA;An Shun;NULL;NULL;NULL;0;1
AVB;Air Base;IT;Italy;italya;AVB;Aviano;NULL;NULL;NULL;0;1
AVF;Avoriaz;FR;France;Fransa;AVF;Avoriaz;NULL;NULL;NULL;0;1
AVG;Auvergne;AU;Australia;Avustralya;AVG;Auvergne;NULL;NT;Northern Territory;0;1
AVI;Maximo Gomez;CU;Cuba;Küba;AVI;Ciego De Avila;NULL;NULL;NULL;0;1
AVK;Arvaikheer;MN;Mongolia;Moðolistan;AVK;Arvaikheer;NULL;NULL;NULL;0;1
AVL;Asheville Regional Apt;US;United States Of America;Amerika;AVL;Asheville;NULL;NC;North Carolina;0;1
AVN;Caumont;FR;France;Fransa;AVN;Avignon;NULL;NULL;NULL;0;1
AVO;Avon Park Mnpl;US;United States Of America;Amerika;AVO;Avon Park;NULL;FL;Florida;0;1
AVP;Scranton Intl;US;United States Of America;Amerika;AVP;Scranton;NULL;PA;Pennsylvania;0;1
AVU;Avu Avu;SB;Solomon Islands;Solomon Adalarý;AVU;Avu Avu;NULL;NULL;NULL;0;1
AVV;Avalon;AU;Australia;Avustralya;MEL;Melbourne;NULL;VI;Victoria;72;1
AVW;Marana Regional;US;United States Of America;Amerika;TUS;Tucson;NULL;AZ;Arizona;2;1
AVX;Avalon Bay;US;United States Of America;Amerika;AVX;Catalina Island;NULL;CA;California;0;1
AWA;Awasa;ET;Ethiopia;Etiyopya;AWA;Awasa;NULL;NULL;NULL;0;1
AWB;Awaba;PG;Papua New Guinea;Papua Yeni Gine;AWB;Awaba;NULL;NULL;NULL;0;1
AWD;Aniwa;VU;Vanuatu;Vanuatu;AWD;Aniwa;NULL;NULL;NULL;0;1
AWE;Alowe;GA;Gabon;Gabon;AWE;Alowe;NULL;NULL;NULL;0;1
AWH;Awareh;ET;Ethiopia;Etiyopya;AWH;Awareh;NULL;NULL;NULL;0;1
AWK;Wake Island;UM;U.S. Minor Outlying Islands;U.S. Minor Outlying Islands;AWK;Wake Island;NULL;NULL;NULL;0;1
AWM;West Memphis Mnpl;US;United States Of America;Amerika;AWM;West Memphis;NULL;AR;Arkansas;1;1
AWN;Alton Downs;AU;Australia;Avustralya;AWN;Alton Downs;NULL;SA;South Australia;0;1
AWP;Austral Downs;AU;Australia;Avustralya;AWP;Austral Downs;NULL;NT;Northern Territory;0;1
AWR;Awar;PG;Papua New Guinea;Papua Yeni Gine;AWR;Awar;NULL;NULL;NULL;0;1
AWZ;Ahwaz;IR;Iran;Ýran;AWZ;Ahwaz;NULL;NULL;NULL;7;1
AXA;Wallblake;AI;Anguilla;Anguilla;AXA;Anguilla;NULL;NULL;NULL;0;1
AXB;Alexandria Bay;US;United States Of America;Amerika;AXB;Alexandria Bay;NULL;NY;New York;0;1
AXC;Aramac;AU;Australia;Avustralya;AXC;Aramac;NULL;QL;Queensland;0;1
AXD;Dimokritos;GR;Greece;Yunanistan;AXD;Alexandroupolis;Aleksandrupolis;NULL;NULL;2;1
AXE;Xanxere;BR;Brazil;Brezilya;AXE;Xanxere;NULL;SC;Santa Catarina;0;1
AXG;Algona;US;United States Of America;Amerika;AXG;Algona;NULL;IA;Iowa;0;1
AXK;Ataq;YE;Yemen Republic;Yemen ;AXK;Ataq;NULL;NULL;NULL;0;1
AXL;Alexandria;AU;Australia;Avustralya;AXL;Alexandria;NULL;NT;Northern Territory;0;1
AXM;El Eden;CO;Colombia;Kolombiya;AXM;Armenia;NULL;NULL;NULL;0;1
AXN;Alexandria;US;United States Of America;Amerika;AXN;Alexandria;NULL;MN;Minnesota;0;1
AXP;Springpoint;BS;Bahamas;Bahamalar;AXP;Spring Point;NULL;NULL;NULL;0;1
AXR;Arutua;PF;French Polynesia;Fransýz Polinezyasý;AXR;Arutua;NULL;NULL;NULL;0;1
AXS;Altus Mnpl;US;United States Of America;Amerika;LTS;Altus;NULL;OK;Oklahoma;0;1
AXT;Akita;JP;Japan;Japonya;AXT;Akita;NULL;NULL;NULL;1;1
AXU;Axum;ET;Ethiopia;Etiyopya;AXU;Axum;NULL;NULL;NULL;0;1
AXV;Neil Armstron;US;United States Of America;Amerika;AXV;Wapakoneta;NULL;OH;Ohio;0;1
AXX;Angel Fire;US;United States Of America;Amerika;AXX;Angel Fire;NULL;NM;New Mexico;0;1
AYA;Ayapel;CO;Colombia;Kolombiya;AYA;Ayapel;NULL;NULL;NULL;0;1
AYC;Ayacucho;CO;Colombia;Kolombiya;AYC;Ayacucho;NULL;NULL;NULL;0;1
AYD;Alroy Downs;AU;Australia;Avustralya;AYD;Alroy Downs;NULL;NT;Northern Territory;0;1
AYG;Yaguara;CO;Colombia;Kolombiya;AYG;Yaguara;NULL;NULL;NULL;0;1
AYH;Raf Station;GB;United Kingdom;Ýngiltere;AYH;Alconbury;NULL;NULL;NULL;0;1
AYI;Yari;CO;Colombia;Kolombiya;AYI;Yari;NULL;NULL;NULL;0;1
AYK;Arkalyk;KZ;Kazakhstan;Kazakistan;AYK;Arkalyk;NULL;NULL;NULL;0;1
AYL;Anthony Lagoon;AU;Australia;Avustralya;AYL;Anthony Lagoon;NULL;NT;Northern Territory;0;1
AYN;Anyang;CN;China -Excl Hong Kong Sar-;Çin;AYN;Anyang;NULL;NULL;NULL;0;1
AYO;Ayolas;PY;Paraguay;Paraguay;AYO;Ayolas;NULL;NULL;NULL;0;1
AYP;Yanamilla;PE;Peru;Peru;AYP;Ayacucho;NULL;NULL;NULL;0;1
AYQ;Connellan;AU;Australia;Avustralya;AYQ;Ayers Rock;NULL;NT;Northern Territory;0;1
AYR;Ayr;AU;Australia;Avustralya;AYR;Ayr;NULL;QL;Queensland;0;1
AYS;Ware County;US;United States Of America;Amerika;AYS;Waycross;NULL;GA;Georgia;0;1
AYT;Antalya;TR;Turkey;Türkiye;AYT;Antalya;Antalya;NULL;NULL;59014;1
AYU;Aiyura;PG;Papua New Guinea;Papua Yeni Gine;AYU;Aiyura;NULL;NULL;NULL;0;1
AYW;Ayawasi;ID;Indonesia;Endonezya;AYW;Ayawasi;NULL;NULL;NULL;0;1
AYZ;Zahns;US;United States Of America;Amerika;AYZ;Amityville;NULL;NY;New York;0;1
AZA;Williams Gateway Arpt;US;United States Of America;Amerika;PHX;Phoenix;NULL;AZ;Arizona;21;1
AZB;Amazon Bay;PG;Papua New Guinea;Papua Yeni Gine;AZB;Amazon Bay;NULL;NULL;NULL;0;1
AZD;Shahid Sadooghi;IR;Iran;Ýran;AZD;Yazd;NULL;NULL;NULL;0;1
AZG;Apatzingan;MX;Mexico;Meksika;AZG;Apatzingan;NULL;NULL;NULL;0;1
AZI;Bateen;AE;United Arab Emirates;Birleþik Arap Emirlikleri;AUH;Abu Dhabi;NULL;NULL;NULL;368;1
AZL;Fazenda Tucunare;BR;Brazil;Brezilya;AZL;Sapezal;NULL;MT;Mato Grosso;0;1
AZN;Andizhan;UZ;Uzbekistan;Özbekistan;AZN;Andizhan;NULL;NULL;NULL;0;1
AZO;Battle Creek;US;United States Of America;Amerika;AZO;Kalamazoo;NULL;MI;Michigan;0;1
AZP;Atizapan;MX;Mexico;Meksika;MEX;Mexico City;NULL;NULL;NULL;17;1
AZR;Touat;DZ;Algeria;Cezayir;AZR;Adrar;NULL;NULL;NULL;0;1
AZS;International;DO;Dominican Republic;Dominik Cumhuriyeti;AZS;Samana;NULL;NULL;NULL;0;1
AZT;Zapatoca;CO;Colombia;Kolombiya;AZT;Zapatoca;NULL;NULL;NULL;0;1
AZZ;Ambriz;AO;Angola;Angola;AZZ;Ambriz;NULL;NULL;NULL;0;1
BAA;Bialla;PG;Papua New Guinea;Papua Yeni Gine;BAA;Bialla;NULL;NULL;NULL;0;1
BAB;Beale Afb;US;United States Of America;Amerika;MYV;Marysville;NULL;CA;California;0;1
